주소,위도,경도
전북 무주군 안성면 안성로 256,35.8643264,127.6529461
전북 무주군 적상면 치마재로 165,35.9201179,127.6865275
전북 무주군 무주읍 무금로 359,35.9891507,127.6150481
전북 무주군 안성면 장무로 1371,35.8142482,127.6310555
전북 무주군 무주읍 무설로 491,36.0308726,127.7142037
전북 무주군 적상면 치마재로 62,35.9157185,127.6827532
전북 무주군 무주읍 주계로 75,36.0063575,127.6585068
전북 부안군 변산면 격포로 23,35.6358785,126.4841604
전북 부안군 계화면 간재로 381,35.7608546,126.7006107
전북 부안군 진서면 청자로 1260,35.6084861,126.6280919
전북 부안군 부안읍 번영로 53,35.7268217,126.7260893
전북 부안군 보안면 부안로 1355,35.6295388,126.6676412
전북 부안군 보안면 부안로 1201,35.6157161,126.6689003
전북 부안군 진서면 내소사로 41,35.6005323,126.5814771
전북 부안군 하서면 변산로 437 ,35.723557,126.6776925
전북 부안군 변산면 변산로 2407,35.66076,126.5117906
전북 부안군 주산면 서해안고속도로 103,35.6718779,126.711077
전북 부안군 주산면 서해안고속도로 106,35.6718779,126.711077
전북 부안군 동진면 간재로 179,35.7524731,126.7190511
전북 부안군 부안읍 석정로 87,35.7377417,126.7352355
전북 부안군 동진면 간재로 262,35.7539658,126.7105433
전북 부안군 부안읍 매창로 74,35.7180346,126.7270581
전북 부안군 백산면 부평로 214-20,35.7052184,126.7810449
전북 부안군 부안읍 봉두길 75,35.7169463,126.7452996
전북 부안군 동진면 동진로 117,35.7514755,126.7407366
전라북도 부안군 백산면 백산로 325,35.7033393,126.7867631
전북 부안군 주산면 선돌로 332,35.6749094,126.7142983
전북 부안군 부안읍 오리정로 56,35.7233352,126.7345719
전북 부안군 하서면 변산로 945,35.7114682,126.6288067
전북 부안군 부안읍 석정로 169,35.7306026,126.7370307
전북 부안군 행안면 변산로 156,35.7301353,126.7043541
전북 부안군 변산면 변산로 3214,35.600038,126.4847561
전북 부안군 상서면 부안로 1771,35.6661287,126.6727358
전북 부안군 동진면 부령로 71,35.7346207,126.7493855
전북 부안군 줄포면 부안로 991,35.5844872,126.6846566
전북 부안군 보안면 부안로 1137,35.6100807,126.6684418
전북 부안군 부안읍 석정로 116,35.7351658,126.7352287
전북 부안군 줄포면 부안로 564,35.5701128,126.6985684
전북 부안군 줄포면 부안로 908,35.590037,126.6747565
전북 부안군 행안면 번영로 27,35.7256592,126.7236298
전북 부안군 줄포면 부안로 1025,35.6004164,126.6727182
전북 부안군 줄포면 주을로 66,35.5978696,126.6844068
전북 부안군 변산면 지서로 23,35.6681805,126.5307546
전북 부안군 변산면 격포로 177,35.62615210000001,126.4729664
전북 부안군 하서면 변산로 710,35.7126306,126.6540968
전북 부안군 행안면 서문로 72-1,35.7290919,126.7222453
전북 부안군 행안면 부안로 2400,35.7098513,126.7109183
전북 부안군 부안읍 부령로 2,35.7299186,126.7447005
전북 순창군 순창읍 장류로 73,35.369535,127.1144196
전북 순창군 순창읍 광주대구고속도로 27,35.3769309,127.1470514
전북 순창군 순창읍 광주대구고속도로 28,35.3769309,127.1470514
전북 순창군 순창읍 순창로 269,35.3790127,127.1435212
전북 순창군 구림면 구림로 449,35.4512086,127.0999104
전북 순창군 동계면 동계1길 35,35.4428772,127.2440716
전북 순창군 순창읍 담순로 1440,35.3771578,127.1533842
전북 순창군 복흥면 가인로 656,35.4485842,126.9918328
전북 순창군 금과면 금풍로 188,35.3385009,127.0857505
전북 순창군 복흥면 추령로 1181-1,35.4337462,126.92821
전북 순창군 쌍치면 쌍계로 22,35.4995887,127.0010574
전북 순창군 인계면 인덕로 174,35.4074051,127.1406282
전북 순창군 순창읍 장류로 339,35.376986,127.1394045
전북 순창군 순창읍 남산길 4,35.3661104,127.140857
전북 순창군 순창읍 장류로 320,35.3766318,127.1373877
전북 순창군 순창읍 인덕로 63,35.3977897,127.139669
전북 순창군 복흥면 추령로 1131,35.4300091,126.9308442
전북 순창군 복흥면 추령로 1727,35.472601,126.9260496
전북 완주군 봉동읍 과학로 755,35.9359099,127.1249889
전북 완주군 구이면 구이로 731,35.6672168,127.1133531
전북 완주군 콩쥐팥쥐로 904,35.818766,126.9989234
전북 완주군 상관면 춘향로 4073,35.7307045,127.2298932
전북 완주군 상관면 춘향로 3931,35.7050657,127.243062
전북 완주군 고산면 고산천로 582,35.9756316,127.2000599
전북 완주군 고산면 고산로 13,35.9767147,127.1986539
전북 완주군 이서면 이서로 92,35.8206469,127.0268956
전북 완주군 용진면 하이1길 1,35.8618364,127.1745726
전북 완주군 봉동읍 봉동로 516,35.9583606,127.1368791
전북 완주군 구이면 구이로 1488,35.73218840000001,127.1204444
전북 완주군 봉동읍 삼봉로 915,35.9404621,127.1642885
전북 완주군 봉동읍 삼봉로 798,35.93481209999999,127.1540336
전북 완주군 상관면 춘향로 4126,35.7210869,127.2332493
전북 완주군 상관면 춘향로 4439,35.7469069,127.2208552
전북 완주군 이서면 콩쥐팥쥐로 1068,35.8201021,127.0174261
전북 완주군 이서면 이서남로 361-20,35.8100859,127.0427489
전북 완주군 고산면 고산천로 384,35.9714576,127.1846203
전북 완주군 봉동읍 과학로 979,35.9559559,127.124922
전북 완주군 구이면 모악로 3850,35.7161277,127.1158807
전북 완주군 소양면 전진로 1015,35.846645,127.2670244
전북 완주군 삼례읍 삼례나들목로 162,35.9096587,127.0920526
전북 완주군 소양면 전진로 456,35.8540474,127.2147942
전북 완주군 구이면 구이로 623,35.6589282,127.1104197
전북 완주군 봉동동서로 133,35.9391179,127.1668385
전북 완주군 봉동읍 삼봉로 965,35.9425326,127.1696578
전북 완주군 고산면 고산천로 798,35.9882823,127.2214477
전북 완주군 봉동읍 봉동로 640,35.96671,127.129013
전북 완주군 봉동읍 봉동로 774,35.9772167,127.1221504
전북 완주군 삼례읍 삼례로 363,35.9096104,127.0730042
전북 완주군 봉동읍 과학로 729,35.9333563,127.1250736
전북 완주군 삼례읍 삼례나들목로 88,35.9021154,127.0965488
전북 완주군 삼례읍 과학로 509,35.9139528,127.1247522
전북 완주군 봉동읍 봉동로 551,35.9597702,127.1335036
전북 완주군 상관면 춘향로 4585,35.7587812,127.2161758
전북 완주군 소양면 소양로 230,35.8553652,127.2335151
전북 완주군 소양면 망표길 28,35.8542737,127.2361893
전북 완주군 소양면 소양로 395,35.8641261,127.2480832
전북 완주군 봉동읍 봉동로 712,35.9726327,127.12534
전북 완주군 소양면 전진로 881,35.85455839999999,127.2570206
전북 완주군 고산면 고산천로 192,35.9554582,127.1818915
전북 완주군 봉동읍 완주로 473,35.9072278,127.1565652
전북 완주군 삼례읍 과학로 448,35.908425,127.1254744
전북 완주군 용진면 완주로 268,35.8890528,127.1566439
전북 완주군 운주면 운주로 226,36.0984443,127.2694573
전북 완주군 삼례읍 석암로 665,35.9221507,127.0526491
전북 완주군 용진읍 초포다리로 258,35.8781739,127.1568655
전북 완주군 봉동읍 봉동로 886,35.9860598,127.1158478
전북 완주군 구이면 구이로 164,35.6204047,127.1040257
전북 완주군 운주면 대둔산로 1352,36.0835293,127.2865479
전북 완주군 운주면 운주로 141,36.0940567,127.2756633
전북 완주군 봉동읍 완주로 533,35.9118663,127.1602219
전북 완주군 이서면 호남고속도로 161-1,35.8206231,127.0225475
전북 완주군 이서면 호남고속도로 162,35.8206231,127.0225475
전북 완주군 이서면 이서남로 54,35.7990436,127.0480545
전북 완주군 상관면 춘향로 4630,35.7634281,127.2154368
전북 완주군 상관면 춘향로 4599,35.760525,127.215587
전북 완주군 삼례읍 과학로 488,35.9120581,127.1254777
전북 완주군 상관면 춘향로 4233,35.7294737,127.2278762
전북 완주군 봉동읍 완주로 420,35.9026085,127.1571736
전북 완주군 삼례읍 과학로 481,35.911223,127.1247867
전북 완주군 삼례읍 삼봉로 145,35.9186824,127.0844571
전북 완주군 삼례읍 삼례나들목로 100,35.9033953,127.0958397
전북 완주군 봉동읍 봉동로 137 ,35.9372069,127.1680921
전북 완주군 봉동읍 과학로 842,35.9441666,127.1257292
전북 완주군 화산면 화산남로 3,36.0000998,127.2306407
전북 완주군 화산면 화산남로 497,36.0320044,127.1998075
전북 완주군 소양면 전진로 1054,35.8434334,127.2695026
전북 익산시 무왕로 1700 ,35.9592947,126.9671608
전북 익산시 함열읍 익산대로 1723,36.0717897,126.9666433
전북 익산시 왕궁면 무왕로 2180,35.989292,127.0856337
전북 익산시  석암로 142 ,35.943919,127.0055735
전북 익산시 함열읍 익산대로 1830,36.0812642,126.9677429
전북 익산시 석암로 248 ,35.9371967,127.014249
전라북도 익산시 무왕로 1703,35.9592947,126.9671608
전북 익산시 서동로 280 ,35.9403818,126.9804726
전북 익산시 주현로 54,35.9350637,126.9572172
전북 익산시 고봉로 105 ,35.94220290000001,126.9643187
전북 익산시 여강로 1103,36.1353588,127.0206247
전북 익산시 황등면 황등로 22,35.9951671,126.9489959
전북 익산시 선화로 265 ,35.9445382,126.959438
전북 익산시 동서로 30 ,35.9587667,126.9397808
전북 익산시 석암로 180 ,35.9416155,127.0088631
전북 익산시 금마면 무왕로 1824,35.9854322,127.0480829
전북 익산시 목천로 72 ,35.920043,126.9357494
전북 익산시 하나로 109 ,35.9317629,126.97889
전북 익산시 용동면 익산대로 2533,36.1285397,126.9873167
전북 익산시 낭산면 함낭로 973,36.0756774,127.015985
전북 익산시 서동로 266 ,35.9403131,126.978861
전북 익산시 황등면 익산대로 1126,36.0226079,126.9443824
전북 익산시 무왕로 1618 ,35.9592947,126.9671608
전북 익산시 무왕로 1178,35.9592947,126.9671608
전북 익산시 고봉로 253 ,35.9547028,126.9694664
전북 익산시 성당면 함낭로 222,36.0697671,126.933291
전북 익산시 서동로 144 ,35.9357527,126.9671712
전북 익산시 여산면 가람로 398,36.0601811,127.0838563
전북 익산시 인북로 321 ,35.9569109,126.9602712
전북 익산시 춘포면 춘포로 303,35.9028878,127.0004341
전북 익산시 낭산면 함낭로 1152,36.0745472,127.0315708
전라북도 익산시 춘포면 석암로 310,35.9333617,127.018756
전북 익산시 망성면 무네미길 112,36.1392478,127.0186542
전북 익산시 목천로 262 ,35.9289483,126.9500558
전북 익산시 선화로 655 ,35.9559668,126.9977139
전북 익산시 망성면 익산대로 2572,36.130279,126.9912549
전북 익산시 평동로 796,35.9260315,126.9659158
전북 익산시  동서로 114 ,35.95541370000001,126.9471195
전북 익산시 금마면 미륵사지로 121,35.9968453,127.0476619
전북 익산시 왕궁면 무왕로 2342,35.9885798,127.1034667
전북 익산시 망성면 무네미길 88,36.1374717,127.0193463
전북 익산시 여산면 가람로 60,36.0311637,127.0939157
전북 익산시 무왕로 806,35.9592947,126.9671608
전북 익산시 번영로 2054 ,35.9143173,126.9310986
전북 익산시 삼기면 황금로 666,36.0187271,126.984841
전북 익산시 삼기면 황금로 469,36.0222625,126.9802953
전북 익산시 익산대로 121,35.9372805,126.9458362
전북 익산시 인북로66길 2 ,35.9606147,126.9624132
전북 익산시 무왕로 821 ,35.9592947,126.9671608
전북 익산시 동서로 147 ,35.9559151,126.9509605
전북 익산시 무왕로2길 122 ,35.93248639999999,126.9200481
전북 익산시 고봉로 236 ,35.9529276,126.9693974
전북 익산시 무왕로 1277,35.9592947,126.9671608
전북 익산시 함열읍 익산대로 1762,36.0751406,126.9680072
전북 익산시 신동로 2,35.9583888,126.9531937
전북 익산시 서동로 340,35.939089,126.9859653
전북 익산시 익산대로 242,35.9474651,126.9504859
전북 익산시 춘포면 궁성로 86,35.9219264,127.0558641
전북 익산시 삼기면 미륵사지로 620,36.027821,127.0123279
전북 익산시 군익로 451,35.9438575,126.9356685
전북 익산시 무왕로 943 ,35.9592947,126.9671608
전북 익산시 무왕로 1763 ,35.9592947,126.9671608
전북 익산시 무왕로 1531,35.9592947,126.9671608
전북 익산시 금마면 고도길 150,35.9958081,127.0622122
전북 익산시 서동로 165 ,35.9370696,126.9686513
전북 익산시 함라면 함라2길 2,36.055107,126.9056614
전북 익산시 낭산면 미륵사지로 1030,36.0544152,126.9850995
전북 익산시 금마면 미륵사지로 80,35.9934641,127.0492996
전북 익산시 왕궁면 흥암1길 56,35.964953,127.0839909
전북 익산시 번영로 2031-2 ,35.9155783,126.9293875
전북 익산시 익산대로 573-1 ,35.9769904,126.9552966
전북 익산시 인북로 52,35.9338558,126.9514061
전북 익산시 고현로 27 ,35.939865,126.940982
전북 익산시 여산면 여강로 327,36.0770487,127.0582054
전북 익산시 왕궁면 왕궁로 135,35.9324463,127.0776791
전북 익산시 황등면 황등로 216,36.0108313,126.9426648
전북 익산시 서동로 256 ,35.940277,126.9778983
전북 익산시 익산대로 343,35.9567504,126.9521755
전북 익산시 서동로 197,35.938533,126.9718807
전북 익산시 무왕로 1115 ,35.9592947,126.9671608
전북 익산시 함열읍 익산대로 1287,36.0355508,126.9520792
전북 익산시 춘포로 6,35.9213888,126.977891
전북 익산시 여산면 호남고속도로 191,36.0484728,127.1035411
전북 익산시 여산면 호남로 1428-10,36.0243749,127.0944639
전북 익산시 여산면 가람로 174,36.0412594,127.0900659
전북 익산시 왕궁면 호남로 1084,35.9995255,127.0755145
전북 익산시 하나로 633 ,35.9774819,126.9782615
전북 익산시 성당면 함낭로 303-1,36.0735147,126.9409338
전북 익산시 왕궁면 왕궁로 494 ,35.9631616,127.0884738
전북 익산시 용동면 용동1길 87-3,36.1106146,126.9912554
전북 익산시 용안면 중창길 3-14,36.1203784,126.9574303
전북 익산시 여산면 호남고속도로 192,36.0484728,127.1035411
전북 익산시 웅포면 강변로 783,36.1266333,126.9002091
전북 익산시 무왕로 1721,35.9592947,126.9671608
전북 익산시 황등면 황금로 124,36.0145532,126.9532181
전북 익산시 무왕로 1350 ,35.9592947,126.9671608
전북 익산시 금마면 무왕로 2022,35.98909829999999,127.0694158
전라북도 익산시 무왕로 1400,35.9592947,126.9671608
전북 익산시 무왕로 1474 ,35.9592947,126.9671608
전북 익산시 동서로 500 ,35.9524982,126.9882126
전북 익산시 춘포면 궁성로 267,35.936031,127.05169
전북 익산시 오산면 항쟁로 286,35.9510474,126.918471
전북 익산시 춘포면 궁성로 104,35.9227125,127.054289
전북 익산시 오산면 번영로 1534,35.9324878,126.8789179
전북 익산시 익산대로 90,35.9343405,126.9453079
전북 익산시  평동로 714 ,35.9293105,126.9575953
전북 익산 평동로 495,35.9303597,126.9528209
전북 익산시 함라면 칠목재로 2,36.0297301,126.8860485
전북 익산시 하나로 268,35.9445083,126.9848897
전북 익산시 함열읍 익산대로 1571,36.0587467,126.9623618
전북 익산시 무왕로 1223 ,35.9592947,126.9671608
전북 익산시 부송로 33,35.954535,126.9912993
전북 익산시 서동로 45 ,35.9315118,126.9572206
전북 익산시 목천로 128,35.9242827,126.9389182
전북 익산시 하나로 28 ,35.9243823,126.9787788
전북 익산시 용동면 익산대로 2538,36.1283228,126.986957
전북 익산시  인북로 360 ,35.9601213,126.9622623
전북 익산시 황등면 익산대로 1251,36.0327563,126.949846
전북 익산시 춘포면 춘포로 114,35.9131759,126.9840946
전북 익산시 함라면 함안로 502,36.0618503,126.9145911
전북 익산시 서동로 444 ,35.9415257,126.9970739
전북 익산시 낭산면 함낭로 1267,36.0756774,127.015985
전북 익산시 목천로 34 ,35.9171698,126.9332196
전북 익산시 선화로 516,35.9470535,126.9867037
전북 익산시 선화로 601 ,35.9522109,126.9934815
전북 익산시 익산대로 292 ,35.9516933,126.9521714
전북 익산시 낭산면 함낭로 709,36.0768912,126.98578
전북 익산시 석암로 68,35.9483418,126.9997499
전북 익산시 익산대로 566-6 ,35.9758906,126.9558932
전북 익산시 무왕로 1774,35.9592947,126.9671608
전북 익산시 함열읍 미륵사지로 1279,36.0703724,126.9682493
전북 익산시 익산대로 620 ,35.980709,126.9570517
전북 익산시 황등면 황등서로 143,36.0018956,126.9320789
전북 임실군 강진면 호국로 7,35.5297632,127.1602657
전북 임실군 임실읍 봉황로 213,35.6184644,127.2836325
전북 임실군 오수로 112,35.5368515,127.3323506
전북 임실군 관촌면 춘향로 3596,35.6832465,127.2641901
전북 임실군 관촌면 춘향로 3602,35.6837263,127.2640929
전북 임실군 오수면 오수로 200,35.5419453,127.3257312
전북 임실군 강진면 옥정호로 7,35.5238051,127.1494367
전북 임실군 오수면 춘향로 1840,35.5597038,127.3204212
전북 임실군 오수면 오수로 460,35.5589194,127.3138646
전북 임실군 신덕면 신덕평로 713,35.6737499,127.1615913
전북 임실군 관촌면 춘향로 3730,35.6906358,127.2541044
전북 임실군 임실읍 중동로 49,35.6130232,127.2829039
전북 임실군 신평면 가덕로 698,35.6569584,127.228947
전북 임실군 오수면 순천완주고속도로 73,35.5413236,127.3269469
전북 임실군 오수면 순천완주고속도로 74,35.5413236,127.3269469
전북 임실군 관촌면 춘향로 3306,35.6604131,127.2773261
전북 임실군 성수면 춘향로 2554,35.6144088,127.3223541
전북 임실군 성수면 춘향로 2377,35.598575,127.3199846
전라북도 임실군 임실읍 호국로 1721,35.6025,127.2722325
전북 임실군 청웅면 구고6길 66,35.5698131,127.2027932
전북 임실군 성수면 춘향로 2785,35.6276591,127.3037779
전북 임실군 임실읍 춘향로 2963,35.6341404,127.2866327
전북 임실군 오수면 충효로 2077,35.5441261,127.3296909
전북 임실군 오수면 춘향로 2036,35.5698928,127.3113904
전북 장수군 번암면 장수로 119,35.5049814,127.52667
전라북도 장수군 계북면 장무로 982,35.7866327,127.6145646
전북 장수군 장수읍 관두길 1,35.6513968,127.5192315
전북 장수군 계북면 통영대전고속도로 147,35.7854856,127.6124812
전북 장수군 산서면 충효로 2848,35.5847876,127.3917855
전북 장수군 장수읍 장천로 122,35.6430838,127.5174593
전북 장수군 계남면 장무로 117,35.721358,127.5830983
전북 장수군 산서면 보산로 1754,35.577594,127.4044508
전북 장수군 천천면 진장로 1522,35.7507931,127.5426317
전북 장수군 장계면 장무로 203,35.7292159,127.5830728
전북 장수군 장수읍 장천로 194,35.6521382,127.5180713
전북 장수군 장계면 장무로 420,35.74650510000001,127.5903176
전북 전주시 덕진구 온고을로 534,35.8548409,127.0718641
전북 전주시 덕진구 건산로 201 ,35.8340188,127.159147
전북 전주시 완산구 백제대로 286,35.8188047,127.1233045
전북 전주시 덕진구 전미로 186 ,35.8855158,127.1084198
전북 전주시 완산구 효자로 67-3 ,35.8186344,127.0928224
전북 전주시 덕진구 동부대로 786,35.8584518,127.1557314
전북 전주시 덕진구 동부대로 1256,35.8702414,127.1094945
전북 전주시 완산구 백제대로 341 ,35.823579,127.1223313
전북 전주시 덕진구 동부대로 1273,35.848752,127.1464411
전북 전주시 완산구 쑥고개로 198,35.7970968,127.0885314
전북 전주시 덕진구 삼례로 168 ,35.8929623,127.0773985
전북 전주시 덕진구 혁신로 466  ,35.86454200000001,127.0694015
전북 전주시 덕진구 온고을로 462 ,35.8519489,127.0788093
전북 전주시 덕진구 온고을로 441,35.8553018,127.0775156
전북 전주시 덕진구 온고을로 259,35.8411641,127.0971209
전북 전주시 덕진구 기린대로 600 ,35.8491986,127.1153315
전북 전주시 덕진구 기린대로 1003 ,35.8664207,127.075949
전북 전주시 덕진구 기린대로 1036 ,35.8687355,127.073063
전북 전주시 덕진구 팔복로 167,35.8544657,127.0887863
전북 전주시 완산구 강변로 212 ,35.809063,127.1118433
전북 전주시 덕진구 기지로 221,35.8293872,127.1343073
전북 전주시 완산구 온고을로 186 ,35.8378254,127.1038255
전북 전주시 완산구 아중로 55 ,35.8232762,127.156456
전북 전주시 완산구 서신로 56 ,35.8304426,127.1162104
전북 전주시 덕진구 안덕원로 318 ,35.8375835,127.1617228
전북 전주시 완산구 거마평로 47 ,35.7967327,127.1166791
전북 전주시 덕진구 감수길 35 ,35.8655321,127.1002971
전북 전주시 덕진구 동부대로 1556,35.8776851,127.078187
전북 전주시 덕진구 온고을로 675 ,35.86343770000001,127.0620269
전북 전주시 덕진구 초포다리로 21,35.858264,127.1577462
전북 전주시 완산구 동부대로 46 ,35.7999075,127.1923579
전북 전주시 완산구 견훤로 87 ,35.8197738,127.1610978
전북 전주시 덕진구 혁신로 544 ,35.861174,127.0688009
전북 전주시 덕진구 삼례로 153 ,35.89153,127.0766708
전라북도 전주시 덕진구  가련산로 39 ,35.84286030000001,127.1122349
전북 전주시 완산구 콩쥐팥쥐로 1582 ,35.8247936,127.0723591
전북 전주시 덕진구 동부대로 189 ,35.8098863,127.1861269
전북 전주시 완산구 콩쥐팥쥐로 1621,35.8249402,127.0767643
전북 전주시 덕진구 기린대로 1090,35.8712345,127.0681295
전북 전주시 완산구 춘향로 5129 ,35.7971465,127.1870877
전북 전주시 덕진구 동부대로 624 ,35.8453139,127.1641764
전북 전주시 완산구 남고산성1길 10-68 ,35.8070631,127.1576897
전북 전주시 덕진구  반룡2길 8 ,35.85999380000001,127.0914689
전북 전주시 완산구 안행로 65,35.8024792,127.1347327
전북 전주시 덕진구 들사평서로 17,35.8375583,127.1202502
전북 전주시 덕진구 백제대로 600,35.8410194,127.1352862
전북 전주시 덕진구 온고을로 541,35.8546006,127.0708628
전북 전주시 완산구 춘향로 4923 ,35.7825809,127.1975163
전북 전주시 덕진구 동부대로 988 ,35.8696846,127.1385826
전북 전주시 덕진구  쪽구름3길 25-48 ,35.8740041,127.0789926
전북 전주시 완산구 모악로 4741 ,35.7925154,127.1315109
전북 전주시 덕진구 전미로 231 ,35.8884969,127.1051035
전북 전주시 덕진구 전진로 14,35.8403074,127.1704499
전북 전주시 완산구 전주천동로 326 ,35.8237132,127.133379
전북 전주시 완산구 모악로 4485,35.7710396,127.1227884
전북 전주시 덕진구 온고을로 440 ,35.850933,127.0812566
전북 전주시 완산구 장승배기로 62,35.7920862,127.1197118
전북 전주시 완산구 아중로 90,35.8238128,127.1602275
전북 전주시 덕진구 기린대로 509 ,35.8441078,127.1225491
전북 전주시 덕진구 삼례로 97,35.8862862,127.0768956
전북 전주시 덕진구 전주천동로 390 ,35.8287185,127.1299291
전북 전주시 완산구 전라감영로 4 ,35.8136295,127.1402983
전라북도 전주시 덕진구  기린대로 1144 ,35.8737825,127.0629204
전북 전주시 덕진구 기린대로 911 ,35.8630852,127.0848046
전북 전주시 덕진구 동부대로 600 ,35.8435723,127.1658242
전북 전주시 완산구 천잠로 217 ,35.8060164,127.0954908
전북 전주시 덕진구 초포다리로 100 ,35.8649602,127.1606307
전북 전주시 덕진구 초포다리로 70,35.8623519,127.1599961
전북 전주시 덕진구 번영로 477 ,35.8744044,127.0588822
전북 전주시 완산구 견훤왕궁로 74 ,35.8271012,127.1541168
전북 전주시 완산구 성지산로 37,35.8008146,127.122075
전북 전주시 덕진구 상리2길 67,35.8502971,127.0999002
전북 전주시 완산구 콩쥐팥쥐로 1560,35.824755,127.0698097
전북 전주시 완산구 쑥고개로 216 ,35.79796049999999,127.0898801
전북 전주시 완산구 춘향로 4860 ,35.7774563,127.1990367
전북 전주시 덕진구 호성로 20 ,35.8539324,127.1527514
전북 전주시 완산구 선비로 1444 ,35.7901744,127.0681497
전북 전주시 덕진구 동부대로 850 ,35.8628222,127.1516337
전북 전주시 덕진구 온고을로 377 ,35.8477034,127.0869087
전북 전주시 완산구 콩쥐팥쥐로 1613,35.8251019,127.0757553
전북 전주시 완산구 유연로 48 ,35.8233799,127.0911747
전북 전주시 완산구 구이로 1828 ,35.7614393,127.125947
전북 전주시 덕진구 삼례로 123 ,35.8886544,127.0767341
전북 전주시 덕진구 번영로 222 ,35.8762232,127.0317844
전북 전주시 완산구 쑥고개로 283,35.8015456,127.0961632
전북 전주시 완산구 춘향로 5265 ,35.8001818,127.172248
전북 전주시 덕진구 시천로 25 ,35.8614628,127.1145055
전북 전주시 덕진구 송천4길 55 ,35.8609874,127.1157907
전북 전주시 완산구 서원로 313 ,35.811965,127.1288006
전북 전주시 덕진구 백제대로 629 ,35.8427541,127.1381278
전북 전주시 완산구 천잠로 411 ,35.8229014,127.0964447
전북 전주시 덕진구 초포다리로 191,35.8724686,127.1571076
전북 전주시 완산구 온고을로 180 ,35.8374957,127.1043307
전북 전주시 완산구 쑥고개로 369 ,35.8038805,127.105278
전북 전주시 덕진구  동부대로 1167 ,35.848752,127.1464411
전북 전주시 완산구 춘향로 5190,35.79930969999999,127.1795313
전북 전주시 완산구 안행로 58 ,35.8016528,127.1343766
전북 전주시 완산구 춘향로 5319 ,35.8015368,127.1664221
전북 전주시 완산구 구이로 2011,35.7774017,127.1284523
전북 전주시 덕진구 심방죽로 63 ,35.8415245,127.1515251
전북 전주시 덕진구 동부대로 1021 ,35.8690957,127.1357675
전북 전주시 덕진구 과학로 258 ,35.89210509999999,127.1281827
전북 전주시 덕진구  동부대로 748 ,35.8551341,127.1579155
전북 전주시 덕진구 사근1길 23-23 ,35.8684957,127.1305519
전북 전주시 덕진구 과학로 198 ,35.8865616,127.1294784
전북 전주시 완산구 용머리로 268 ,35.8103015,127.1386025
전북 전주시 덕진구 아중로 220 ,35.8282075,127.1734766
전북 전주시 덕진구 감수길 87-15,35.8706645,127.0983123
전북 전주시 완산구 유연로 59 ,35.8243075,127.1066943
전북 전주시 덕진구 원만성로 45 ,35.8533536,127.0851191
전북 전주시 덕진구 전미로 28 ,35.8724553,127.1146633
전북 전주시 완산구 쑥고개로 174,35.7958359,127.086404
전북 전주시 덕진구 동부대로 985 ,35.8689998,127.1398612
전북 전주시 완산구 우림로 1076,35.7824406,127.1071487
전북 전주시 덕진구 온고을로 644,35.8605048,127.0631697
전북 전주시 완산구 장승배기로 283,35.799559,127.142791
전북 전주시 덕진구 혁신로 558 ,35.8622528,127.0692544
전북 전주시 덕진구  온고을로 757 ,35.8553018,127.0775156
전라북도 전주시 완산구  천잠로 16,35.7926716,127.1097391
전북 전주시 덕진구 완주로 55 ,35.8717465,127.1487757
전북 전주시 덕진구 동부대로 944 ,35.8688614,127.1443363
전북 전주시 덕진구  안덕원로 60,35.8279377,127.1368935
전북 전주시 완산구 계룡산길 146,35.7813649,127.1046742
전북 전주시 완산구 우림로 1008 ,35.777412,127.1034908
전북 전주시 덕진구 삼례로 72,35.8870764,127.0772236
전북 전주시 완산구 장승배기로 209,35.7969025,127.1353231
전북 전주시 완산구 안행로 13 ,35.8002583,127.1299839
전북 전주시 덕진구 온고을로 566,35.8563431,127.0687998
전북 전주시 덕진구 동부대로 1192,35.8701285,127.1166702
전북 전주시 완산구  안행로 70 ,35.802431,127.1354236
전북 전주시 덕진구 기린대로 894  ,35.8629976,127.08704
전북 전주시 완산구 중화산로 50 ,35.8146827,127.1184566
전북 전주시 덕진구 동부대로 1520 ,35.876524,127.0819214
전북 전주시 덕진구 전진로 54 ,35.8421653,127.1746824
전북 전주시 완산구 천잠로 517,35.8191447,127.0986127
전북 전주시 덕진구 기린대로 714,35.8545934,127.1043366
전북 전주시 완산구 구이로 1949 ,35.7716131,127.1271529
전북 전주시 완산구 모악로 4595 ,35.7864603,127.1288413
전북 전주시 완산구 천잠로 457 ,35.8264845,127.0981792
전북 전주시 완산구  구이로 2057 ,35.7811532,127.1298592
전북 전주시 완산구 기린대로 242 ,35.8281565,127.1448044
전북 전주시 덕진구 건산로 166 ,35.83315230000001,127.1551151
전북 전주시 덕진구 온고을로 361 ,35.8468856,127.0881701
전북 전주시 효자로 15,35.8209416,127.0880408
전북 전주시 완산구 우림로 934 ,35.7743462,127.0962035
전북 전주시 완산구 아중로 94,35.8239065,127.1606182
전북 전주시 완산구 장승배기로 270 ,35.7984965,127.141935
전북 전주시 덕진구 온고을로 715 ,35.8666017,127.0616275
전북 전주시 덕진구 온고을로 252 ,35.8413682,127.0980031
전북 전주시 덕진구 동부대로 641 ,35.8461782,127.1626109
전북 전주시 덕진구 온고을로 739 ,35.8688109,127.0615217
전북 전주시 덕진구 견훤로 182 ,35.8281207,127.1604344
전북 전주시 완산구 콩쥐팥쥐로 1701 ,35.8219614,127.0851286
